"japanese","english","context","notes"
"うん、そうらしいよ。","","Portrait: !p0000!e00",""
"うん、それくらいなら、/まかせといて。","","Portrait: !p0000!e00",""
"うん、それならいいよ。/一緒に回ろっか。","","Portrait: !p0000!e00",""
"うん、まぁね。/付き合ってるカップルとか、/これから付き合おうとする２人とかでしょ？","","Portrait: !p0000!e00",""
"うん、もう決まってるよ。","","Portrait: !p0000!e00",""
"うん、わかった。/任せて！","","Portrait: !p0000!e00",""
"うん、乗ってるよ。/やっぱり、バイクはいいよね。/楽しいもの。","","Portrait: !p1101!e00",""
"うん、別に構わないわよ。","","Portrait: !p0000!e00",""
"うん。/だって、キックがうまくできないと、/途中で目が回っちゃうの……。","","Portrait: !p1100!e00",""
"うんうん。/わしらでも腹いっぱいになる大盛りを/こうして注文してくれるんだ。","","Portrait: !p3003!e00",""
"うんうん。/わしらでも腹いっぱいになる大盛りを/女の子が注文してくれるんだ。","","Portrait: !p3003!e00",""
"うんしょ……。","","Portrait: !p1100!e00",""
"うん！","","Portrait: !p0000!e00",""
"うん！/ありがとう！","","Portrait: !p0501!e00",""
"うん！/そうだね。","","Portrait: !p1101!e00",""
"うん！/とってもよく似合うよ！","","Portrait: !p0000!e00",""
"うん！/とてもよく似合うよ！","","Portrait: !p0000!e00",""
"うん！/ザキやゆりかさんといると/楽しいよ。","","Portrait: !p1100!e00",""
"うん！/私、強くなったもの。/ヘルメットがなくても平気よ。","","Portrait: !p1101!e00",""
"うん！　任せて！/さぁ、シャツかして。","","Portrait: !p1101!e00",""
"うん？　ロイが誰かと/携帯で話をしてるみたいだな……。/誰と話してるのかな？","","Portrait: !p0000!e00",""
"うーん……。","","Portrait: !p0000!e00",""
"うーん……。/２人とも１位を取ったとかですか？","","Portrait: !p0000!e00",""
"うーん……やっぱり、/この年頃の男子生徒ならみんな、/憧れるんじゃないかな？","","Portrait: !p0000!e00",""
"うーん……やっぱり、/普通の男子生徒ならみんな、/憧れるんじゃないかな？","","Portrait: !p0000!e00",""
"うーん、/それって……","","Portrait: !p0000!e00",""
"うーん、いい天気！","","Portrait: !p0500!e00",""
"うーん、教えるのって難しいなぁ。/練習するなら、宙返りキックを/何回もやってみるといいと思うよ。","","Portrait: !p1100!e00",""
"うーん。/そりゃあ、考え方にもよるけどな。","","Portrait: !p0000!e00",""
"うーん。/そりゃあ、考え方にもよるけどね。","","Portrait: !p0000!e00",""
"うーん。/バイクの話とかするよ。/ザキって、結構バイクに詳しいの。","","Portrait: !p1100!e00",""
"うーん。/岩の好きにしていいと思うけどなぁ。","","Portrait: !p0000!e00",""
"うーーん……。","","Portrait: !p0000!e00",""
"うーーん。/結構……、いいんじゃないかなぁ……。","","Portrait: !p0000!e00",""
"え……恭介？","","Portrait: !p0000!e00",""
"え……！？","","Portrait: !p0000!e00",""
"え……？","","Portrait: !p0400!e00",""
"え……？/どこがよ？","","Portrait: !p0000!e00",""
"え……？/どこが？","","Portrait: !p0000!e00",""
"え、えぇ……","","Portrait: !p0000!e00",""
"え、ええ……/してませんけど？","","Portrait: !p0000!e00",""
"え、ええ……、/もちろん……よ……。","","Portrait: !p0000!e00",""
"え、ええ……。","","Portrait: !p0000!e00",""
"え、ええっと……。","","Portrait: !p2402!e00",""
"え、そうなの？/もしかして、/起こして悪かったかな？","","Portrait: !p0000!e00",""
"え、だって、/一人じゃ寂しいかなーと思って。/ならせめて、俺が応援してあげないとな。","","Portrait: !p0000!e00",""
"え、だって、/一人じゃ寂しいかなーと思って。/ならせめて、私が応援してあげないとね。","","Portrait: !p0000!e00",""
"え〜〜っ！/でも、早く食べないと/次のがもらえません！","","Portrait: !p2400!e00",""
"え〜〜っ？/せんぱいは、すっごくすっごく、/ももちゃんと行きたいんですかぁ？","","Portrait: !p2401!e00",""
"えぇ……/なんか怖そうな人が/受け取ってくれたけど……","","Portrait: !p0000!e00",""
"えぇ……/隼人先生ほどじゃありませんけど。","","Portrait: !p0000!e00",""
"えぇ……恭介、/あの調査書の中身って……","","Portrait: !p0000!e00",""
"えぇ、別に構わないわよ。/どうせヒマ人ですからね。","","Portrait: !p0000!e00",""
"えぇ〜〜〜っ！？/ウソ……。","","Portrait: !p2100!e00",""
"えぇーっと……、/カワイイ……だったっけ？","","Portrait: !p0000!e00",""
"えぇ？/どうしてですか？","","Portrait: !p0000!e00",""
"えぇ？/無理よ、そんなの。/余分な器材がある所なんてあるはずないわ。","","Portrait: !p1803!e00",""
"ええ……/これといった成績が残せなかったのが、/ちょっと残念で……","","Portrait: !p0000!e00",""
"ええ……、いいですとも……。","","Portrait: !p1502!e00",""
"ええ……、まぁね……。","","Portrait: !p0000!e00",""
"ええ……。/私もあなたに、話したいことがあるしね。","","Portrait: !p0000!e00",""
"ええ……ちょっと。/……あーあ、成績が思ったほど/伸びなかったなぁ。","","Portrait: !p0000!e00",""
"ええ……考えてくれた!0には/申し訳ありませんが、/他の先生を当たってみる事にします。","","Portrait: !p0903!e00",""
"ええ、/ランちゃんみたいなのが部員にいるからね。/にぎやかなのは確かよ。","","Portrait: !p0000!e00",""
"ええ、いいですよ。","","Portrait: !p0000!e00",""
"ええ、いいですよ！","","Portrait: !p0000!e00",""
"ええ、いいわよ。/でも甘い評価はつけないから！","","Portrait: !p0000!e00",""
"ええ、おかげさまで。/たくさんの人が来てくださってますよ。","","Portrait: !p2500!e00",""
"ええ、さっき勝手にさわってたら……。/俺、先生にいって弁償しますよ。","","Portrait: !p0000!e00",""
"ええ、さっき勝手にさわってたら……。/私、先生にいって弁償します。","","Portrait: !p0000!e00",""
"ええ、することも一段落したし、/ちょっとブラブラしようかな、と/思ってたところなの。","","Portrait: !p1800!e00",""
"ええ、そういう事なら/俺は構いませんよ。/一緒に行きましょう。","","Portrait: !p0000!e00",""
"ええ、そういう事なら/私は構いませんよ。/一緒に行きましょう。","","Portrait: !p0000!e00",""
"ええ、そうですよ。","","Portrait: !p2500!e00",""
"ええ、そうね。/その通りだわ……/!0さん、それじゃまたね！！","","Portrait: !p1801!e00",""
"ええ、そうね。/その通りだわ……/!0君、それじゃまたね！！","","Portrait: !p1801!e00",""
"ええ、そうね。/やっぱりみんなで大騒ぎするのが/一番楽しいわよね。","","Portrait: !p0000!e00",""
"ええ、そうよ。/だから!0さんも、/思いっきり羽を伸ばしてらっしゃい。","","Portrait: !p1401!e00",""
"ええ、そうよ。/だから!0クンも、/思いっきり羽を伸ばしてらっしゃい。","","Portrait: !p1401!e00",""
"ええ、そうよ。/みんな一生懸命練習してたもんね。","","Portrait: !p0000!e00",""
"ええ、そうよね。/卒業生だけじゃなくて、/他の学校の人まで来てるらしいから。","","Portrait: !p0000!e00",""
"ええ、とても。/学園祭で行われる演奏の質が/高くなってきたので、喜んでいたんです。","","Portrait: !p2500!e00",""
"ええ、もちろん！/そういうひなたこそ、/ウキウキしまくってるじゃない。","","Portrait: !p0000!e00",""
"ええ、チョットね。/なんか一日頑張ったのに、/成績がイマイチだったから……","","Portrait: !p0000!e00",""
"ええ、任せてくださいよ！","","Portrait: !p0000!e00",""
"ええ、外道高校の皆さんのお店に/行ってきたんですよ。","","Portrait: !p2500!e00",""
"ええ、平気ですよ。/ホラー映画なども、どちらかというと/好きな方かもしれません。","","Portrait: !p2501!e00",""
"ええ、瓦割りはね。/瓦になら思い切り力を/ぶつけられますから……。","","Portrait: !p1300!e00",""
"ええ、静音さんとはコンクールで/ご一緒させていただいているので、/学校は違ってもお友達なんですよ。","","Portrait: !p2500!e00",""
"ええ。/でも、こんなにお客さんが来てくれて/本当によかったわ。","","Portrait: !p1800!e00",""
"ええ。/人待ち顔のひなたを見つけた時は、/気が気じゃなかったもの。","","Portrait: !p0000!e00",""
"ええ。/今日という日が、/私たちの記念になるように、ね！","","Portrait: !p0000!e00",""
"ええ。/学園祭の日ぐらい、/保健室の外にも出ないとね。","","Portrait: !p1400!e00",""
"ええ。/文科系クラブの晴れ舞台よね。/みんな頑張ってほしいわ。","","Portrait: !p1800!e00",""
"ええ。/私が今までに得た知識と経験をもって、/海外協力のボランティアに参加する事です。","","Portrait: !p0901!e00",""
"ええ。どうせ大した力も無いけど、/私にもできる事があるって思うだけで、/不思議と勇気が湧いてくるのよ。","","Portrait: !p1800!e00",""
"ええええぇぇぇいいいい！！","","Portrait: !p0000!e00",""
"ええっと、プロレス大会か？","","Portrait: !p0000!e00",""
"ええっと、射的ゲームか？","","Portrait: !p0000!e00",""
"ええっと、金魚すくいか？","","Portrait: !p0000!e00",""
"ええと、なんじゃ……。/こ、これからワシと……。","","Portrait: !p1202!e00",""
"ええ！　いいですよ！","","Portrait: !p0000!e00",""
"ええ！　任せておいてください！","","Portrait: !p0500!e00",""
"えっ……？","","Portrait: !p0000!e00",""
"えっとですねぇ、/サーブを打つとき、/ボールさんに向かって……","","Portrait: !p2400!e00",""
"えっとね……、ゆりかさん！","","Portrait: !p1101!e00",""
"えっとねぇ……、/ももちゃんはねぇ……","","Portrait: !p2401!e00",""
"えっ？/そんな……無理しなくていいわよ。/これは私がやっておくから。","","Portrait: !p1800!e00",""
"えへへ……、やったぁ！/いっぱいいっぱい、/ごちそうしてくださいねぇ!h","","Portrait: !p2401!e00",""
"えへへ……、わかる？/さっきフリーマーケットで、/いい服を見つけたんだ！","","Portrait: !p0000!e00",""
"えへへ……、違いますよぉ！","","Portrait: !p2401!e00",""
